eta.ata.atd.vesseldwt.vesseltype.discharge1.load1.discharge2.load2.discharge3.load3.discharge4.load4.stevedorenames.hasnohamis.earliesteta.latesteta.traveltype.previousportid.nextportid.isremarkable.vesselid
2017-09-14 00:00:00+00.2017-09-14 00:00:00+00.2017-09-15 00:00:00+00.25049.5.0.0.0.0.0.0.19708.0.Stevedore_114..2017-09-14 00:00:00+00.2017-09-14 00:00:00+00.ARRIVAL.25.981.f.2533
2017-09-24 00:00:00+00.2017-09-24 00:00:00+00.2017-09-25 00:00:00+00.15990.5.0.0.0.0.0.0.0.0.Stevedore_112..2017-09-24 00:00:00+00.2017-09-24 00:00:00+00.ARRIVAL.1081.14.f.3851
2017-06-17 00:00:00+00.2017-06-17 00:00:00+00.2017-06-18 00:00:00+00.23063.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-16 00:00:00+00.2017-06-17 00:00:00+00.ARRIVAL.337.19.f.4850
2017-07-07 00:00:00+00.2017-07-07 00:00:00+00.2017-07-09 00:00:00+00.152343.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-07 00:00:00+00.2017-07-07 00:00:00+00.ARRIVAL.19.1040.f.4864
2017-09-06 00:00:00+00.2017-09-06 00:00:00+00.2017-09-07 00:00:00+00.158097.5.0.0.0.0.63149.0.0.0.Stevedore_107..2017-09-06 00:00:00+00.2017-09-06 00:00:00+00.ARRIVAL.138.549.f.2380
2017-06-15 00:00:00+00.2017-06-15 00:00:00+00.2017-06-16 00:00:00+00.30804.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-06-15 00:00:00+00.2017-06-15 00:00:00+00.ARRIVAL.291.981.f.4998
2017-09-10 00:00:00+00.2017-09-10 00:00:00+00.2017-09-11 00:00:00+00.106373.5.0.0.0.0.80446.0.0.0.Stevedore_83..2017-09-10 00:00:00+00.2017-09-10 00:00:00+00.ARRIVAL.607.5.f.2604
2017-09-27 00:00:00+00.2017-09-27 00:00:00+00.2017-10-02 00:00:00+00.49126.5.0.0.0.0.0.0.0.0.Stevedore_79..2017-09-27 00:00:00+00.2017-09-27 00:00:00+00.ARRIVAL.344.33.f.3808
2017-09-16 00:00:00+00.2017-09-16 00:00:00+00.2017-09-18 00:00:00+00.4121.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-16 00:00:00+00.2017-09-16 00:00:00+00.ARRIVAL.126.1139.f.3245
2017-10-03 00:00:00+00.2017-10-02 00:00:00+00.2017-10-04 00:00:00+00.11174.3.0.0.0.0.0.0.0.0.Stevedore_98,Stevedore_57,Stevedore_109,Stevedore_29..2017-10-02 00:00:00+00.2017-10-03 00:00:00+00.SHIFT.35.35.f.5193
2017-09-21 00:00:00+00.2017-09-21 00:00:00+00.2017-09-23 00:00:00+00.298641.5.0.0.0.0.282874.0.0.0.Stevedore_83..2017-09-21 00:00:00+00.2017-09-21 00:00:00+00.ARRIVAL.647.647.f.2669
2017-09-30 00:00:00+00.2017-09-30 00:00:00+00.2017-10-01 00:00:00+00.111006.5.0.0.0.0.100060.0.0.0.Stevedore_83..2017-09-30 00:00:00+00.2017-09-30 00:00:00+00.ARRIVAL.258.258.f.2425
2017-06-18 00:00:00+00.2017-06-16 00:00:00+00.2017-06-18 00:00:00+00.153520.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-18 00:00:00+00.2017-06-18 00:00:00+00.ARRIVAL.19.766.f.5414
2017-07-08 00:00:00+00.2017-07-08 00:00:00+00.2017-07-10 00:00:00+00.122959.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-07-08 00:00:00+00.2017-07-08 00:00:00+00.ARRIVAL.766.766.f.6438
2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.2017-07-23 00:00:00+00.152343.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-21 00:00:00+00.2017-07-21 00:00:00+00.ARRIVAL.19.1040.f.4878
2017-07-09 00:00:00+00.2017-07-10 00:00:00+00.2017-07-11 00:00:00+00.165538.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-07-09 00:00:00+00.2017-07-09 00:00:00+00.ARRIVAL.19.58.f.5158
2017-06-22 00:00:00+00.2017-06-22 00:00:00+00.2017-06-23 00:00:00+00.152344.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-22 00:00:00+00.2017-06-22 00:00:00+00.ARRIVAL.1040.766.f.4896
2017-10-01 00:00:00+00.2017-10-01 00:00:00+00.2017-10-03 00:00:00+00.108414.5.0.0.0.0.94091.0.0.0.Stevedore_83..2017-10-01 00:00:00+00.2017-10-01 00:00:00+00.ARRIVAL.138.138.f.2259
2017-09-08 00:00:00+00.2017-09-08 00:00:00+00.2017-09-09 00:00:00+00.117153.5.0.0.0.0.100125.0.0.0.Stevedore_83..2017-09-08 00:00:00+00.2017-09-08 00:00:00+00.ARRIVAL.1156.1034.f.2290
2017-09-07 00:00:00+00.2017-09-07 00:00:00+00.2017-09-10 00:00:00+00.19994.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-07 00:00:00+00.2017-09-07 00:00:00+00.ARRIVAL.264.1022.f.4499
2017-09-19 00:00:00+00.2017-09-19 00:00:00+00.2017-09-19 00:00:00+00.3146.5.0.0.0.0.0.0.0.1402.Stevedore_75..2017-09-19 00:00:00+00.2017-09-19 00:00:00+00.ARRIVAL.657.657.f.3008
2017-06-09 00:00:00+00.2017-06-09 00:00:00+00.2017-06-11 00:00:00+00.101411.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-09 00:00:00+00.2017-06-09 00:00:00+00.ARRIVAL.489.489.f.6450
2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.110725.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-07 00:00:00+00.2017-06-08 00:00:00+00.ARRIVAL.73.18.f.5665
2017-06-23 00:00:00+00.2017-07-02 00:00:00+00.2017-07-04 00:00:00+00.152343.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-23 00:00:00+00.2017-06-23 00:00:00+00.ARRIVAL.19.908.f.4881
2017-06-20 00:00:00+00.2017-06-21 00:00:00+00.2017-06-23 00:00:00+00.99602.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-20 00:00:00+00.2017-06-20 00:00:00+00.ARRIVAL.18.261.f.5126
2017-06-03 00:00:00+00.2017-06-03 00:00:00+00.2017-06-05 00:00:00+00.153520.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-02 00:00:00+00.2017-06-03 00:00:00+00.ARRIVAL.19.908.f.5413
2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.79403.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-06 00:00:00+00.2017-06-08 00:00:00+00.ARRIVAL.766.19.f.5265
2017-06-25 00:00:00+00.2017-06-26 00:00:00+00.2017-06-28 00:00:00+00.186745.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-25 00:00:00+00.2017-06-25 00:00:00+00.ARRIVAL.19.58.f.5387
2017-09-30 00:00:00+00.2017-09-28 00:00:00+00.2017-10-01 00:00:00+00.44044.5.0.0.0.0.0.0.0.0.Stevedore_106,Stevedore_113..2017-09-28 00:00:00+00.2017-09-30 00:00:00+00.SHIFT.18.1040.f.3804
2017-09-30 00:00:00+00.2017-09-30 00:00:00+00.2017-10-03 00:00:00+00.16870.2.0.0.0.0.0.0.10276.0.Stevedore_65..2017-09-30 00:00:00+00.2017-09-30 00:00:00+00.ARRIVAL.112.981.f.595
2017-09-17 00:00:00+00.2017-09-17 00:00:00+00.2017-09-20 00:00:00+00.8211.5.0.0.0.0.0.7276.0.0.Stevedore_89..2017-09-17 00:00:00+00.2017-09-17 00:00:00+00.ARRIVAL.1172.19.f.3940
2017-06-10 00:00:00+00.2017-06-11 00:00:00+00.2017-06-12 00:00:00+00.134869.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-10 00:00:00+00.2017-06-10 00:00:00+00.ARRIVAL.766.766.f.6448
2017-06-30 00:00:00+00.2017-06-30 00:00:00+00.2017-07-02 00:00:00+00.152344.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-30 00:00:00+00.2017-06-30 00:00:00+00.ARRIVAL.19.1040.f.4896
2017-05-29 00:00:00+00.2017-05-29 00:00:00+00.2017-05-30 00:00:00+00.46321.3.0.0.0.0.0.0.0.0.Stevedore_28..2017-05-29 00:00:00+00.2017-06-02 00:00:00+00.ARRIVAL.58.796.f.6452
2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.152344.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.ARRIVAL.725.766.f.4874
2017-06-04 00:00:00+00.2017-06-04 00:00:00+00.2017-06-05 00:00:00+00.114108.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-04 00:00:00+00.2017-06-04 00:00:00+00.ARRIVAL.981.19.f.6451
2017-07-07 00:00:00+00.2017-07-07 00:00:00+00.2017-07-08 00:00:00+00.99631.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-07-07 00:00:00+00.2017-07-07 00:00:00+00.ARRIVAL.766.25.f.6449
2017-06-02 00:00:00+00.2017-06-02 00:00:00+00.2017-06-03 00:00:00+00.60200.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-01 00:00:00+00.2017-06-02 00:00:00+00.ARRIVAL.766.18.f.5615
2017-06-10 00:00:00+00.2017-06-10 00:00:00+00.2017-06-11 00:00:00+00.63410.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-08 00:00:00+00.2017-06-10 00:00:00+00.ARRIVAL.766.18.f.4930
2017-06-09 00:00:00+00.2017-06-09 00:00:00+00.2017-06-10 00:00:00+00.72900.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-07 00:00:00+00.2017-06-09 00:00:00+00.ARRIVAL.18.19.f.5114
2017-07-27 00:00:00+00.2017-08-03 00:00:00+00.2017-08-04 00:00:00+00.152343.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-07-27 00:00:00+00.2017-07-27 00:00:00+00.ARRIVAL.1040.766.f.4869
2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.2017-06-07 00:00:00+00.109832.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.ARRIVAL.351.18.f.5755
2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.2017-06-08 00:00:00+00.52683.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-03 00:00:00+00.2017-06-06 00:00:00+00.ARRIVAL.15.18.f.4928
2017-09-15 00:00:00+00.2017-09-15 00:00:00+00.2017-09-17 00:00:00+00.4621.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-15 00:00:00+00.2017-09-15 00:00:00+00.ARRIVAL.19.18.f.7200
2017-09-10 00:00:00+00.2017-09-10 00:00:00+00.2017-09-11 00:00:00+00.3741.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-10 00:00:00+00.2017-09-10 00:00:00+00.ARRIVAL.16.87.f.3924
2017-09-30 00:00:00+00.2017-09-29 00:00:00+00.2017-10-01 00:00:00+00.5846.5.0.0.0.0.0.0.0.0.Stevedore_89,Stevedore_104..2017-09-29 00:00:00+00.2017-09-30 00:00:00+00.SHIFT.5.414.f.3100
2017-09-21 00:00:00+00.2017-09-21 00:00:00+00.2017-09-25 00:00:00+00.8500.5.0.0.0.0.0.0.0.0.Stevedore_104..2017-09-21 00:00:00+00.2017-09-21 00:00:00+00.ARRIVAL.589.156.f.7203
2017-06-09 00:00:00+00.2017-06-09 00:00:00+00.2017-06-10 00:00:00+00.84900.3.0.0.0.0.0.0.0.0.Stevedore_29..2017-05-31 00:00:00+00.2017-06-09 00:00:00+00.ARRIVAL.261.15.f.5235
2017-06-05 00:00:00+00.2017-06-05 00:00:00+00.2017-06-08 00:00:00+00.200148.3.0.0.0.0.0.0.0.0.Stevedore_57,Stevedore_29..2017-06-05 00:00:00+00.2017-06-07 00:00:00+00.ARRIVAL.261.1090.f.5110
2017-06-03 00:00:00+00.2017-06-03 00:00:00+00.2017-06-04 00:00:00+00.80295.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-03 00:00:00+00.2017-06-05 00:00:00+00.ARRIVAL.18.18.f.5262
2017-06-27 00:00:00+00.2017-06-26 00:00:00+00.2017-06-28 00:00:00+00.99618.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-27 00:00:00+00.2017-06-27 00:00:00+00.ARRIVAL.18.261.f.5303
2017-05-31 00:00:00+00.2017-05-31 00:00:00+00.2017-06-01 00:00:00+00.22506.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-05-31 00:00:00+00.2017-06-02 00:00:00+00.ARRIVAL.102.102.f.5053
2017-06-05 00:00:00+00.2017-06-05 00:00:00+00.2017-06-06 00:00:00+00.53081.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-05 00:00:00+00.2017-06-05 00:00:00+00.ARRIVAL.895.18.f.4932
2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.22506.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.ARRIVAL.387.102.f.5053
2017-09-16 00:00:00+00.2017-09-16 00:00:00+00.2017-09-17 00:00:00+00.6519.5.0.0.0.0.0.0.0.0.Stevedore_112..2017-09-16 00:00:00+00.2017-09-16 00:00:00+00.ARRIVAL.575.72.f.3334
2017-09-08 00:00:00+00.2017-09-08 00:00:00+00.2017-09-10 00:00:00+00.10745.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-08 00:00:00+00.2017-09-08 00:00:00+00.ARRIVAL.16.1443.f.3819
2017-09-20 00:00:00+00.2017-09-18 00:00:00+00.2017-09-21 00:00:00+00.12430.5.0.0.0.0.0.0.0.0.Stevedore_104..2017-09-18 00:00:00+00.2017-09-20 00:00:00+00.SHIFT.14.86.f.4139
2017-09-26 00:00:00+00.2017-09-26 00:00:00+00.2017-09-27 00:00:00+00.3079.5.0.0.0.0.0.0.0.0.Stevedore_104..2017-09-26 00:00:00+00.2017-09-26 00:00:00+00.ARRIVAL.45.14.f.3869
2017-09-29 00:00:00+00.2017-09-26 00:00:00+00.2017-10-03 00:00:00+00.6863.5.0.0.0.0.0.0.0.0.Stevedore_100,Stevedore_75,Stevedore_104,Stevedore_88,Stevedore_26,Stevedore_89..2017-09-26 00:00:00+00.2017-10-03 00:00:00+00.SHIFT.126.27.f.2044
2017-09-15 00:00:00+00.2017-09-15 00:00:00+00.2017-09-16 00:00:00+00.3079.5.0.0.0.0.0.0.0.0.Stevedore_112..2017-09-15 00:00:00+00.2017-09-15 00:00:00+00.ARRIVAL.1015.670.f.3869
2017-09-20 00:00:00+00.2017-09-18 00:00:00+00.2017-09-20 00:00:00+00.19940.5.0.0.0.0.0.0.0.0.Stevedore_112,Stevedore_64,Stevedore_104..2017-09-18 00:00:00+00.2017-09-20 00:00:00+00.SHIFT.351.18.f.4244
2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.2017-06-10 00:00:00+00.139408.3.0.0.0.0.0.0.0.0.Stevedore_28..2017-06-07 00:00:00+00.2017-06-09 00:00:00+00.ARRIVAL.725.19.f.5108
2017-06-09 00:00:00+00.2017-06-08 00:00:00+00.2017-06-10 00:00:00+00.22254.3.0.0.0.0.0.0.0.0.Stevedore_28,Stevedore_29..2017-06-07 00:00:00+00.2017-06-09 00:00:00+00.SHIFT.72.766.f.5063
2017-06-02 00:00:00+00.2017-06-02 00:00:00+00.2017-06-03 00:00:00+00.118908.3.0.0.0.0.0.0.0.0.Stevedore_29..2017-06-02 00:00:00+00.2017-06-02 00:00:00+00.ARRIVAL.337.1114.f.5099
2017-09-12 00:00:00+00.2017-09-12 00:00:00+00.2017-09-14 00:00:00+00.17596.5.0.0.0.0.0.0.13175.0.Stevedore_59..2017-09-12 00:00:00+00.2017-09-12 00:00:00+00.ARRIVAL.19.586.f.2792
2017-06-19 00:00:00+00.2017-06-19 00:00:00+00.2017-06-21 00:00:00+00.150936.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-19 00:00:00+00.2017-06-19 00:00:00+00.ARRIVAL.15.19.f.4901
2017-06-02 00:00:00+00.2017-06-02 00:00:00+00.2017-06-03 00:00:00+00.184320.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-02 00:00:00+00.2017-06-02 00:00:00+00.ARRIVAL.766.25.f.5300
2017-06-12 00:00:00+00.2017-06-12 00:00:00+00.2017-06-14 00:00:00+00.186528.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-11 00:00:00+00.2017-06-12 00:00:00+00.ARRIVAL.19.15.f.5384
2017-06-02 00:00:00+00.2017-06-02 00:00:00+00.2017-06-03 00:00:00+00.166093.3.0.0.0.0.0.0.0.0.Stevedore_28..2017-06-01 00:00:00+00.2017-06-02 00:00:00+00.ARRIVAL.725.19.f.6455
2017-06-14 00:00:00+00.2017-06-14 00:00:00+00.2017-06-15 00:00:00+00.108557.3.0.0.0.0.0.0.0.0.Stevedore_99,Stevedore_57..2017-06-14 00:00:00+00.2017-06-14 00:00:00+00.ARRIVAL.73.18.f.6454
2017-06-06 00:00:00+00.2017-06-05 00:00:00+00.2017-06-08 00:00:00+00.150166.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-05 00:00:00+00.2017-06-06 00:00:00+00.SHIFT.15.19.f.5754
2017-07-04 00:00:00+00.2017-07-05 00:00:00+00.2017-07-06 00:00:00+00.104701.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-07-04 00:00:00+00.2017-07-04 00:00:00+00.ARRIVAL.18.261.f.5573
2017-06-18 00:00:00+00.2017-06-18 00:00:00+00.2017-06-19 00:00:00+00.20069.3.0.0.0.0.0.0.0.0.Stevedore_99,Stevedore_64,Stevedore_57,Stevedore_89..2017-06-17 00:00:00+00.2017-06-19 00:00:00+00.SHIFT.18.981.f.4750
2017-06-19 00:00:00+00.2017-06-19 00:00:00+00.2017-06-20 00:00:00+00.185070.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-18 00:00:00+00.2017-06-19 00:00:00+00.ARRIVAL.19.58.f.4992
2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.2017-06-08 00:00:00+00.101779.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.ARRIVAL.18.261.f.5307
2017-06-16 00:00:00+00.2017-06-16 00:00:00+00.2017-06-17 00:00:00+00.165375.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-12 00:00:00+00.2017-06-16 00:00:00+00.ARRIVAL.19.18.f.4978
2017-06-04 00:00:00+00.2017-06-04 00:00:00+00.2017-06-08 00:00:00+00.165182.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-04 00:00:00+00.2017-06-04 00:00:00+00.ARRIVAL.19.58.f.5409
2017-07-10 00:00:00+00.2017-07-14 00:00:00+00.2017-07-15 00:00:00+00.146182.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-07-10 00:00:00+00.2017-07-10 00:00:00+00.ARRIVAL.15.19.f.4979
2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.2017-07-18 00:00:00+00.150951.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-07-17 00:00:00+00.2017-07-17 00:00:00+00.ARRIVAL.15.19.f.5174
2017-08-08 00:00:00+00.2017-08-07 00:00:00+00.2017-08-09 00:00:00+00.104701.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-08-08 00:00:00+00.2017-08-08 00:00:00+00.ARRIVAL.18.261.f.5573
2017-09-04 00:00:00+00.2017-09-03 00:00:00+00.2017-09-05 00:00:00+00.1515.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-03 00:00:00+00.2017-09-04 00:00:00+00.SHIFT.69.27.f.4042
2017-09-24 00:00:00+00.2017-09-24 00:00:00+00.2017-09-26 00:00:00+00.4393.5.0.0.0.0.0.0.0.0.Stevedore_89..2017-09-24 00:00:00+00.2017-09-24 00:00:00+00.ARRIVAL.2.32.f.3490
2017-09-14 00:00:00+00.2017-09-14 00:00:00+00.2017-09-15 00:00:00+00.6232.5.0.0.0.0.0.0.0.0.Stevedore_112..2017-09-14 00:00:00+00.2017-09-14 00:00:00+00.ARRIVAL.54.981.f.4022
2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.42166.3.0.0.0.0.0.0.0.0.Stevedore_29..2017-06-06 00:00:00+00.2017-06-08 00:00:00+00.ARRIVAL.261.18.f.5560
2017-06-07 00:00:00+00.2017-06-08 00:00:00+00.2017-06-09 00:00:00+00.156605.3.0.0.0.0.0.0.0.0.Stevedore_64..2017-06-05 00:00:00+00.2017-06-07 00:00:00+00.ARRIVAL.283.19.f.5627
2017-06-10 00:00:00+00.2017-06-10 00:00:00+00.2017-06-11 00:00:00+00.73235.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-06-10 00:00:00+00.2017-06-10 00:00:00+00.ARRIVAL.19.15.f.5451
2017-07-04 00:00:00+00.2017-07-04 00:00:00+00.2017-07-05 00:00:00+00.39420.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-07-04 00:00:00+00.2017-07-04 00:00:00+00.ARRIVAL.74.1014.f.5527
2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.2017-06-07 00:00:00+00.35358.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.ARRIVAL.74.1014.f.5736
2017-06-06 00:00:00+00.2017-06-08 00:00:00+00.2017-06-08 00:00:00+00.21000.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-06-06 00:00:00+00.2017-06-06 00:00:00+00.ARRIVAL.74.1014.f.6458
2017-06-25 00:00:00+00.2017-06-25 00:00:00+00.2017-06-25 00:00:00+00.27322.3.0.0.0.0.0.0.0.0.Stevedore_109..2017-06-25 00:00:00+00.2017-06-25 00:00:00+00.ARRIVAL.74.15.f.5008
2017-07-04 00:00:00+00.2017-07-04 00:00:00+00.2017-07-04 00:00:00+00.42166.3.0.0.0.0.0.0.0.0.Stevedore_29..2017-07-04 00:00:00+00.2017-07-04 00:00:00+00.ARRIVAL.261.18.f.5560
2017-09-12 00:00:00+00.2017-09-12 00:00:00+00.2017-09-12 00:00:00+00.4282.5.0.0.0.0.0.0.0.0.Stevedore_90..2017-09-12 00:00:00+00.2017-09-12 00:00:00+00.ARRIVAL.389.16.f.2912
2017-09-13 00:00:00+00.2017-09-13 00:00:00+00.2017-09-14 00:00:00+00.115048.5.0.0.0.0.89055.0.0.0.Stevedore_107..2017-09-13 00:00:00+00.2017-09-13 00:00:00+00.ARRIVAL.1117.18.f.7045
2017-09-10 00:00:00+00.2017-09-09 00:00:00+00.2017-09-11 00:00:00+00.4053.5.0.0.0.0.0.0.0.0.Stevedore_48,Stevedore_103..2017-09-09 00:00:00+00.2017-09-10 00:00:00+00.SHIFT.670.670.f.3446
2017-09-17 00:00:00+00.2017-09-17 00:00:00+00.2017-09-18 00:00:00+00.34530.5.0.0.0.0.16809.0.0.0.Stevedore_114..2017-09-17 00:00:00+00.2017-09-17 00:00:00+00.ARRIVAL.1579.38.f.2549
2017-09-21 00:00:00+00.2017-09-19 00:00:00+00.2017-09-22 00:00:00+00.319368.5.0.0.0.0.292667.0.0.0.Stevedore_107,Stevedore_89..2017-09-19 00:00:00+00.2017-09-21 00:00:00+00.SHIFT.608.18.f.6603
2017-09-18 00:00:00+00.2017-09-18 00:00:00+00.2017-09-20 00:00:00+00.106750.5.0.0.0.0.0.0.0.59805.Stevedore_59..2017-09-18 00:00:00+00.2017-09-18 00:00:00+00.ARRIVAL.337.354.f.7206
2017-09-14 00:00:00+00.2017-09-14 00:00:00+00.2017-09-15 00:00:00+00.37311.5.0.0.0.0.0.0.0.36085.Stevedore_59..2017-09-14 00:00:00+00.2017-09-14 00:00:00+00.ARRIVAL.17.5.f.2821
2017-06-30 00:00:00+00.2017-07-01 00:00:00+00.2017-07-03 00:00:00+00.153500.3.0.0.0.0.0.0.0.0.Stevedore_57..2017-06-30 00:00:00+00.2017-06-30 00:00:00+00.ARRIVAL.19.766.f.5403
2017-07-02 00:00:00+00.2017-07-03 00:00:00+00.2017-07-04 00:00:00+00.185199.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-07-02 00:00:00+00.2017-07-02 00:00:00+00.ARRIVAL.19.58.f.5389
2017-06-03 00:00:00+00.2017-06-03 00:00:00+00.2017-06-03 00:00:00+00.21550.3.0.0.0.0.0.0.0.0.Stevedore_96..2017-06-03 00:00:00+00.2017-06-03 00:00:00+00.ARRIVAL.58.261.f.6463
2017-10-20 00:00:00+00.2017-10-20 00:00:00+00.2017-10-20 00:00:00+00.9741.3.0.0.0.0.0.0.0.0.Stevedore_92..2017-10-20 00:00:00+00.2017-10-20 00:00:00+00.ARRIVAL.14.14.f.4596
2017-09-22 00:00:00+00.2017-09-22 00:00:00+00.2017-09-23 00:00:00+00.8817.5.0.0.0.0.0.0.0.0.Stevedore_90..2017-09-22 00:00:00+00.2017-09-22 00:00:00+00.ARRIVAL.678.678.f.4053
2017-06-14 00:00:00+00.2017-06-14 00:00:00+00.2017-06-15 00:00:00+00.83293.3.0.0.0.0.0.0.0.0.Stevedore_99..2017-06-14 00:00:00+00.2017-06-14 00:00:00+00.ARRIVAL.18.261.f.5315
2017-06-16 00:00:00+00.2017-06-16 00:00:00+00.2017-06-16 00:00:00+00.9741.3.0.0.0.0.0.0.0.0.Stevedore_92..2017-06-16 00:00:00+00.2017-06-16 00:00:00+00.ARRIVAL.14.14.f.4596
2017-10-18 00:00:00+00.2017-10-19 00:00:00+00.2017-10-20 00:00:00+00.11285.3.0.0.0.0.0.0.0.0.Stevedore_45..2017-10-18 00:00:00+00.2017-10-18 00:00:00+00.ARRIVAL.264.40.f.5187
2017-09-11 00:00:00+00.2017-09-11 00:00:00+00.2017-09-12 00:00:00+00.112931.5.0.0.0.0.99983.0.0.0.Stevedore_107..2017-09-11 00:00:00+00.2017-09-11 00:00:00+00.ARRIVAL.1156.1156.f.7209
2017-09-07 00:00:00+00.2017-09-07 00:00:00+00.2017-09-08 00:00:00+00.38734.5.0.0.0.0.0.0.0.34938.Stevedore_35..2017-09-07 00:00:00+00.2017-09-07 00:00:00+00.ARRIVAL.658.5.f.2536
2017-09-09 00:00:00+00.2017-09-07 00:00:00+00.2017-09-11 00:00:00+00.157522.5.0.0.0.0.0.0.0.153810.Stevedore_59,Stevedore_114..2017-09-07 00:00:00+00.2017-09-09 00:00:00+00.SHIFT.576.127.f.7205
2017-09-03 00:00:00+00.2017-09-03 00:00:00+00.2017-09-06 00:00:00+00.111006.5.0.0.0.0.0.0.90733.0.Stevedore_35..2017-09-03 00:00:00+00.2017-09-03 00:00:00+00.ARRIVAL.23.981.f.2425
2017-09-21 00:00:00+00.2017-09-21 00:00:00+00.2017-09-23 00:00:00+00.114546.5.0.0.0.0.100114.0.0.0.Stevedore_114..2017-09-21 00:00:00+00.2017-09-21 00:00:00+00.ARRIVAL.1156.5.f.2333
2017-09-29 00:00:00+00.2017-09-26 00:00:00+00.2017-10-02 00:00:00+00.163750.5.0.0.0.0.0.0.0.113264.Stevedore_59,Stevedore_114..2017-09-26 00:00:00+00.2017-09-29 00:00:00+00.SHIFT.15.156.f.2348
2017-09-09 00:00:00+00.2017-09-09 00:00:00+00.2017-09-11 00:00:00+00.159031.5.0.0.0.0.145090.0.0.0.Stevedore_107..2017-09-09 00:00:00+00.2017-09-09 00:00:00+00.ARRIVAL.337.18.f.2760
